Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 13539330;Набор сверл plus-7 ROBUST LINE 5 шт. (SDS-plus) Bosch 2607019932;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-sverl-plus-7-robust-line-5-sht-sds-plus-bosch-2607019932-539918/
код: 15057297;Набор буров (7шт) Nemesis+ Makita B-12027;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-7sht-nemesis-makita-b-12027-541508/
код: 13686258;Набор буров SDS plus (5, 6, 6, 8, 10 мм) Штурмштайн;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sds-plus-5-6-6-8-10-mm-shturmshtajn-551573/
код: 15261709;"Набор буров «МАСТЕР» по бетону (4 шт.; SDS-plus) ЗУБР 29315-H4";Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-master-po-betonu-4-sht-sds-plus-zubr-29315-h4-554074/
код: 15098444;"Набор буров 5 шт. (5-10 мм; SDS-plus) FIT IT 33337";Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-5-sht-5-10-mm-sds-plus-fit-it-33337-674680/
код: 13937242;"Набор буров NEMESIS 5 шт. (5-10 мм; SDS-plus) Makita B-11994";Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-nemesis-5-sht-5-10-mm-sds-plus-makita-b-11994-675578/
код: 15477901;"Набор буров SD-4 (100/160 мм; SDS-plus) STOMER 93729370";Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sd-4-100-160-mm-sds-plus-stomer-93729370-705820/
код: 15477902;Набор буров и долот SDS-plus SD-6 STOMER 93729363;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-i-dolot-sds-plus-sd-6-stomer-93729363-705827/
код: 15480734;Набор 5 предметов Makita P-52386;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-5-predmetov-makita-p-52386-706486/
код: 15480735;Набор буров Makita P-52831;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-makita-p-52831-706489/
код: 15480736;Набор буров Makita P-52847;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-makita-p-52847-706490/
код: 15513306;Набор буров для перфоратора SDS+ (5-12 мм) 5 шт. Hitachi HTC-782531;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-dlya-perforatora-sds-5-12-mm-5-sht-hitachi-htc-782531-758086/
код: 15513326;Набор буров для перфоратора SDS+ (6-10 мм) 5 шт. Hitachi HTC-782532;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-dlya-perforatora-sds-6-10-mm-5-sht-hitachi-htc-782532-758087/
код: 15513307;Набор буров для перфоратора SDS+ (5-8 мм) 5 шт. Hitachi HTC-782530;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-dlya-perforatora-sds-5-8-mm-5-sht-hitachi-htc-782530-758090/
код: 15739050;Набор буров 3 шт. SDS+ Biber 79501 тов-055307;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-3-sht-sds-biber-79501-tov-055307-873419/
код: 15739051;Набор буров 4 шт. SDS+ Biber 79502 тов-055308;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-4-sht-sds-biber-79502-tov-055308-873420/
код: 15866517;Набор буров Midisafe SDS+ 10 шт.DEWALT DT7935B;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-midisafe-sds-10-sht-dewalt-dt7935b-940476/
код: 16129237;Набор сверл по бетону (5 пр, 5-12, 160 мм, SDS S4) STHOR 23988;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-sverl-po-betonu-5-pr-5-12-160-mm-sds-s4-sthor-23988-1234173/
код: 16128733;"Набор сверл по бетону (5 шт; 5-12х160 мм; SDS-PLUS) PROLINE 90005";Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-sverl-po-betonu-5-sht-5-12h160-mm-sds-plus-proline-90005-1324419/
код: 16128729;"Набор сверл по бетону (3 шт; 6-10х110 мм; SDS PLUS) PROLINE 90003";Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-sverl-po-betonu-3-sht-6-10h110-mm-sds-plus-proline-90003-1324420/
