Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 15943121;Аппарат плазменной резки Foxweld VARTEG PLASMA 100 6157;"
    65 273 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-foxweld-varteg-plasma-100-6157-1069066/
код: 15118972;Инвертор плазменной резки Brima CUT-60-1 220В плазмотрон SG 55 0008978;"
    35 020 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-brima-cut-60-1-220v-plazmotron-sg-55-0008978-527346/
код: 16264156;Аппарат плазменной резки FOXWELD UNO PLASMA 50 7254;"
    16 453 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-foxweld-uno-plasma-50-7254-1396613/
код: 39389;Инвертор плазменной резки Blue Weld Prestige Plasma 41 816696 (815720);"
    131 723 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-blue-weld-prestige-plasma-41-816696-815720-39389/
код: 15967713;Установка воздушно-плазменной резки КЕДР AlphaCUT-160 380В 8012213;"
    242 690 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/ustanovka-vozdushno-plazmennoj-rezki-kedr-alphacut-160-380v-8012213-1088731/
код: 15871206;Плазменный источник Hypertherm Powermax125 400В 59486;"
    982 355 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmennyj-istochnik-hypertherm-powermax125-400v-59486-944617/
код: 15871209;Универсальный плазменный источник Hypertherm Powermax105 400В 59411;"
    718 801 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/universalnyj-plazmennyj-istochnik-hypertherm-powermax105-400v-59411-944618/
код: 25213377;Установка воздушно-плазменной резки Кедр MultiCUT-400C Plus (220В, 15-40А, 12 мм) 8021981;"
    103 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/ustanovka-vozdushno-plazmennoj-rezki-multicut-400c-plus-220v-15-40a-12-mm-kedr-8021981-7001876/
код: 15871204;Источник с горелкой 4.5м Hypertherm PowerMax 30AIR 88098;"
    247 250 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/istochnik-s-gorelkoj-4-5m-hypertherm-powermax-30air-88098-944615/
код: 15871198;Источник с горелкой 4.5 м Hypertherm PowerMax 30 XP 88082;"
    193 131 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/istochnik-s-gorelkoj-4-5-m-hypertherm-powermax-30-xp-88082-944614/
код: 15871950;Аппарат плазменной резки Telwin SUPERIOR PLASMA 70 816170;"
    255 750 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-telwin-superior-plasma-70-816170-949307/
код: 15734825;Аппарат плазменной резки Telwin SUPERIOR PLASMA 100 400V 816173;"
    392 830 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-telwin-superior-plasma-100-hf-400v-acc-816172-864986/
код: 17248098;Аппарат плазменной резки Telwin Technology Plasma 54 XT Kompressor 230 V 816147;"
    122 760 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-telwin-technology-plasma-54-xt-kompressor-230-v-816147-1757711/
код: 13535210;Аппарат плазменной резки TELWIN TECHNOLOGY PLASMA 54 KOMPRESSOR 815088;"
    97 400 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-telwin-technology-plasma-54-kompressor-815088-556054/
код: 17248218;Аппарат плазменной резки Telwin Technology Plasma 60 XT 816148;"
    120 700 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-telwin-technology-plasma-60-xt-816148-1757995/
код: 8372;Аппарат плазменной резки Telwin Tecnica Plasma 31 230V 815014;"
    64 800 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-telwin-tecnica-plasma-31-230v-815014-8372/
код: 13504789;Инвертор плазменной резки Telwin Technology Plasma 41 815493;"
    72 200 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-telwin-technology-plasma-41-815493-44114/
код: 17248026;Аппарат плазменной резки Telwin Technology PLASMA 41 XT 230 V 816146;"
    83 880 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-telwin-technology-plasma-41-xt-230-v-816146-1757874/
код: 17248152;Аппарат плазменной резки Telwin INFINITY Plasma 40 816145;"
    69 560 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-telwin-infinity-plasma-40-816145-1731042/
код: 26199095;Аппарат воздушно-плазменной резки ТСС TSS EVO CUT-50K 035267;"
    49 687 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-tss-tss-evo-cut-50k-035267-7438573/
код: 16843333;Аппарат плазменной резки A-iPower AiCUT120 63120;"
    59 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-a-ipower-aicut120-63120-1828032/
код: 15903735;Плазморез BLUE WELD BEST PLASMA 160 816474 + плазменная горелка 802965 816485;"
    649 547 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-blue-weld-best-plasma-160-816474-plazmennaya-gorelka-802965-816485-970078/
код: 15761430;Аппарат плазменной резки Aurora AIRFORCE 100 IGBT EURO CONNECTOR 18967;"
    149 500 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-aurora-airforce-100-igbt-euro-connector-18967-876826/
код: 39399;Инвертор плазменной резки BlueWeld Big Plasma 80/3 HF 830312;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-blueweld-big-plasma-80-3-hf-830312-39399/
код: 15919930;Сварочный инвертор Сварог CUT 90 REAL L205 94308;"
    99 220 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/svarochnyj-invertor-svarog-cut-90-real-l205-94308-1032001/
код: 26227235;Инвертор плазменной резки Brima cut 45 с компрессором НП000001237;"
    39 915 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-brima-cut-45-s-kompressorom-np000001237-7476097/
код: 20664580;Аппарат плазменной резки Aurora AIRFORCE 100 Компрессор 31219;"
    128 400 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-aurora-airforce-100-kompressor-31219-2297590/
код: 15563137;Инвертор плазменной резки Сварог REAL CUT 45 L207 93557;"
    33 270 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-svarog-real-cut-45-l207-93557-777669/
код: 16439068;Аппарат плазменной резки FUBAG PLASMA 100 T, 31463, горелка FB P100 6m, 38034, 31463.1;"
    228 612 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-fubag-plasma-100-t-31463-gorelka-fb-p100-6m-38034-31463-1-1502475/
код: 15895779;Плазморез Cebora Plasma Prof 420 HQC 960;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-plasma-prof-420-hqc-960-973794/
код: 16030635;Аппарат для плазменной резки ПТК CUT 160 ПРОФИ 00000032821;"
    225 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-dlya-plazmennoj-rezki-ptk-cut-160-profi-00000028789-1133335/
код: 20023948;Сварочный аппарат ANDELI CUT-45D ADL20-302;"
    44 552 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/svarochnyj-apparat-andeli-cut-45d-adl20-302-2500526/
код: 22359255;Аппарат плазменной резки АРИА PowerCut PC 300 Инвертор PC300M005;"
    2 469 610 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-aria-powercut-pc-300-invertor-pc300m005-4090392/
код: 22359267;Аппарат плазменной резки АРИА PowerCut PC 400 Инвертор PC400M029;"
    3 146 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-aria-powercut-pc-400-invertor-pc400m029-4090290/
код: 15828502;Аппарат плазменной резки Aurora AIRFORCE 160 IGBT EURO CONNECTOR 18968;"
    243 800 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-aurora-airforce-160-igbt-euro-connector-18968-912131/
код: 22359261;Аппарат плазменной резки АРИА PowerCut PC 350 Инвертор PC350M012;"
    2 674 100 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-aria-powercut-pc-350-invertor-pc350m012-4090326/
код: 15895774;Плазморез Cebora Power Plasma Sound PC 130/T 337;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-power-plasma-sound-pc-130-t-337-973804/
код: 15895778;Плазморез Cebora Plasma Prof 255 HQC 949;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-plasma-prof-255-hqc-949-973797/
код: 15597614;Аппарат плазменной резки с плазменной горелкой FB P100 6m FUBAG PLASMA 100 T 38034 38 030.1;"
    188 904 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-s-plazmennoj-gorelkoj-fb-p100-6m-fubag-plasma-100-t-38034-38-030-1-974261/
код: 13901150;Инверторный аппарат для воздушно-плазменной резки Сварог CUT 160 IGBT;"
    328 700 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertornyj-apparat-dlya-vozdushno-plazmennoj-rezki-svarog-cut-160-igbt-99733/
код: 15953378;Сварочный инвертор Сварог CUT 100 REAL L221 96533;"
    177 130 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/svarochnyj-invertor-svarog-cut-100-real-l221-96533-1074624/
код: 15871194;Плазменный источник Hypertherm MaxPro200 400В 78614;"
    1 619 959 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmennyj-istochnik-hypertherm-maxpro200-400v-78614-944612/
код: 16439031;Аппарат плазменной резки FUBAG PLASMA 40 AIR, горелка, плазменное сопло, защитный колпак, 31461.2;"
    102 540 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-fubag-plasma-40-air-gorelka-plazmennoe-soplo-zaschitnyj-kolpak-31461-2-1502472/
код: 15990055;Плазморез Cebora Power Plasma Sound PC 50/M 326;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-power-plasma-sound-pc-50-m-326-1127746/
код: 15775894;Аппарат плазменной резки FUBAG PLASMA 65 T + плазменная горелка FB P60 6m 38468 68 443.2;"
    93 804 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-fubag-plasma-65-t-plazmennaya-gorelka-fb-p60-6m-38468-68-443-2-885516/
код: 15943127;Аппарат плазменной резки Foxweld VARTEG PLASMA 120 6158;"
    128 247 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-foxweld-varteg-plasma-120-6158-1069065/
код: 20261710;Аппарат воздушно-плазменной резки ТСС NEO CUT-160 033314;"
    137 833 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-tss-neo-cut-160-033314-2128183/
код: 16844167;Аппарат плазменной резки A-iPower AiCUT80 63080;"
    47 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-a-ipower-aicut80-63080-1828041/
код: 16019557;Аппарат воздушно-плазменной резки START SHARK X80 5ST80;"
    60 170 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-start-shark-x80-5st80-1117320/
код: 15520051;Инвертор плазменной резки Redbo ExpertCut-60 00-00000003;"
    51 210 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-redbo-expertcut-60-00-00000003-734982/
код: 16289761;Сварочный инвертор Сварог CUT 100 REAL NHF L22101 96664;"
    193 930 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/svarochnyj-invertor-svarog-cut-100-real-nhf-l22101-96664-1370666/
код: 21795016;Инверторный аппарат плазменной резки АРИА MaxCut MC 250 MC250O0545;"
    1 270 500 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertornyj-apparat-plazmennoj-rezki-aria-maxcut-mc-250-mc250o0545-3207086/
код: 15454045;Инвертор плазменной резки Brima CUT-120 с функцией MIG/MMA-505 (380В) 0001053 НП000001053;"
    179 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-brima-cut-120-s-funktsiej-mig-mma-505-380v-0001053-np000001053-693039/
код: 15895777;Плазморез Cebora Plasma Prof 166 HQC 948;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/plazmorez-cebora-plasma-prof-166-hqc-948-973809/
код: 20023870;Сварочный аппарат ANDELI CUT-40Y ADL20-304;"
    44 165 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/svarochnyj-apparat-andeli-cut-40y-adl20-304-2500454/
код: 16067717;Инвертор ELITECH АИС 60Multi;"
    34 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-elitech-ais-60multi-1172482/
код: 15600032;Аппарат воздушно-плазменной резки ТСС PRO CUT-60 067014;"
    62 744 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-tss-pro-cut-60-067014-794826/
